11,25,213,"Metapod",#FALSE#,#FALSE#,12,0,61,0,0,0,50,20,55,30,25,25,25,2,"86,209,224,","","","86,209,224,","","","","86,209,224,","","","","","",#TRUE#,#TRUE#,#FALSE#,8,"This Pokemon is vulnerable to attack while its shell is soft, exposing its weak and tender body.","Hardens its shell to protect itself. However, a large impact may cause it to pop out of its shell.","Inside the shell, it is soft and weak as it prepares to evolve. It stays motionless in the shell.","It prepares for evolution by hardening its shell as much as possible to protect its soft body.","This is its pre-evolved form. At this stage, it can only harden, so it remains motionless to avoid attack.","The shell covering this Pokémon's body is as hard as an iron slab. Metapod does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell.","The shell covering this Pokémon's body is as hard as an iron slab. Metapod does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell.",2,1,10,0,12,1,0,0,0,0,0,0,99,7,0,93,3,0,"","","","","","","","","","","",""
12,26,214,"Butterfree",#FALSE#,#FALSE#,12,10,14,0,0,0,60,45,50,70,80,80,80,2,"29,85,86,145,150,173,189,209,211,216,224,247,","8,38,47,59,71,75,80,91,95,134,149,152,163,164,190,195,197,214,218,220,221,235,","","29,85,86,145,150,189,211,209,216,224,247,","71,160,247,235,226,48,95,156,117,197,152,227,124,47,162,15,221,163,153,213,","","","29,85,86,145,150,173,189,209,211,216,224,247,330,","8,47,71,75,80,91,95,149,152,157,163,164,173,181,197,214,228,235,252,278,325,331,","","","48,52,124,213,195,59,218,190,221,","",#TRUE#,#TRUE#,#FALSE#,8,"In battle, it flaps its wings at high speed to release highly toxic dust into the air.","Its wings, covered with poisonous powders, repel water. This allows it to fly in the rain.","It collects honey every day. It rubs honey onto the hairs on its leg to carry it back to its nest.","Water-repellent powder on its wings enable it to collect honey, even in the heaviest of rains.","It flits from flower to flower, collecting honey. It can even identify distant flowers in bloom. ","Butterfree has a superior ability to search for delicious honey from flowers. It can even search out, extract, and carry honey from flowers that are blooming over six miles from its nest.","Butterfree has a superior ability to search for delicious honey from flowers. It can even search out, extract, and carry honey from flowers that are blooming over six miles from its nest.",3,1,11,1,10,0,0,0,0,0,0,0,320,11,8,74,3,0,"","","","","","","","","","","",""
13,27,215,"Weedle",#FALSE#,#FALSE#,12,8,19,0,0,0,40,35,30,50,20,20,20,2,"144,209,","","","144,209,","","","","144,209,","","","","","",#TRUE#,#TRUE#,#FALSE#,8,"Often found in forests, eating leaves. It has a sharp venomous stinger on its head.","Beware of the sharp stinger on its head. It hides in grass and bushes where it eats leaves.","Its poison stinger is very powerful. Its bright-colored body is intended to warn off its enemies.","It attacks using a two-inch poison barb on its head. It can usually be found under the leave it eats.","The barb on top of its head secretes a strong poison. It uses this toxic barb to protect itself. ","Weedle has an extremely acute sense of smell. It is capable of distinguishing its favorite kinds of leaves from those it dislikes just by sniffing with its big red proboscis ''nose''.","Weedle has an extremely acute sense of smell. It is capable of distinguishing its favorite kinds of leaves from those it dislikes just by sniffing with its big red proboscis ''nose''.",1,0,14,1,15,1,0,0,0,0,0,0,32,3,0,93,3,0,"","","","","","","","","","","",""
14,28,216,"Kakuna",#FALSE#,#FALSE#,12,8,61,0,0,0,45,25,50,35,25,25,25,2,"86,144,209,","","","86,144,209,","","","","86,144,209,","","","","","",#TRUE#,#TRUE#,#FALSE#,8,"Almost incapable of moving, this Pokemon can only harden its shell to protect itself from predators.","Able to move only slightly. When endangered, it may stick out its stinger and poison its enemy.","Although it is a cocoon, it can move a little. It can extend its poison barb if it is attacked.","From this form, it will grow into an adult. As its body becomes softer, the external shell hardens.","Nearly incapable of movement, it leans against stout trees while waiting for its evolution. ","Kakuna remains virtually immobile as it clings to a tree. However, on the inside, it is extremely busy as it prepares for its coming evolution. This is evident from how hot the shell becomes to the touch.","Kakuna remains virtually immobile as it clings to a tree. However, on the inside, it is extremely busy as it prepares for its coming evolution. This is evident from how hot the shell becomes to the touch.",2,1,13,0,15,1,0,0,0,0,0,0,100,6,0,92,3,0,"","","","","","","","","","","",""
15,29,217,"Beedrill",#FALSE#,#FALSE#,12,8,68,0,0,0,65,80,40,75,45,80,45,2,"5,73,76,86,142,144,154,156,209,239,","8,38,39,47,59,75,77,80,91,95,149,163,164,190,192,195,214,218,220,221,235,","","5,73,76,86,142,144,156,209,239,","15,39,47,48,95,117,124,156,162,163,185,213,221,222,226,235,","","","5,73,76,86,142,144,154,156,209,239,275,","8,39,47,75,80,91,95,149,163,164,168,192,197,214,228,235,252,262,278,325,","","","48,124,213,222,195,59,218,190,221,77,","",#TRUE#,#TRUE#,#FALSE#,8,"Flies at high speed and attacks using its large venomous stingers on its forelegs and tail.","It has 3 poisonous stingers on its forelegs and its tail. They are used to jab its enemy repeatedly.","It can take down any opponent with its powerful poison stingers. It sometimes attacks in swarms.","It has three poison barbs. The barb on its tail secrets the most powerful poison.","It uses sharp, poisonous stings to defeat prey, then takes the victim back to its nest for food. ","Beedrill is extremely territorial. No one should ever approach its nest - this is for their own safety. If angered, they will attack in a furious swarm.","Beedrill is extremely territorial. No one should ever approach its nest - this is for their own safety. If angered, they will attack in a furious swarm.",3,1,14,1,13,0,0,0,0,0,0,0,295,10,8,74,3,0,"","","","","","","","","","","",""
16,10,218,"Pidgey",#FALSE#,#FALSE#,1,10,51,0,0,0,40,45,40,56,35,35,35,1,"5,85,128,155,175,224,247,248,","8,38,42,47,59,72,75,91,132,149,163,164,190,195,206,214,218,221,228,235,","62,74,154,206,","5,85,128,155,175,247,248,","15,47,48,72,124,156,160,162,163,186,213,221,226,235,247,","","","5,85,128,155,175,224,247,248,281,","8,47,72,75,91,149,157,163,164,206,214,228,235,252,278,325,","62,74,154,206,253,","","48,124,213,195,59,132,218,190,221,","",#TRUE#,#TRUE#,#FALSE#,8,"A common sight in forests and woods. It flaps its wings at ground level to kick up blinding sand.","Very docile. If attacked, it will often kick up sand to protect itself rather than fight back.","It usually hides in tall grass. Because it dislikes fighting it protects itself by kicking up sand.","Common in grassy areas and forests, it is very docile and will chase off enemies by flapping up sand.","It rapidly flaps its wings in the grass, stirring up a dust cloud that drives insect prey out into the open. ","Pidgey has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings.","Pidgey has an extremely sharp sense of direction. It is capable of unerringly returning home to its nest, however far it may be removed from its familiar surroundings.",1,0,17,1,18,1,0,0,0,0,0,0,18,3,16,86,4,0,"","","","","|74+154","","|74+154|74+253","","","","",""
17,11,219,"Pidgeotto",#FALSE#,#FALSE#,1,10,51,0,0,0,63,60,55,71,50,50,50,1,"5,85,128,155,175,224,247,248,","8,38,42,47,59,72,75,91,132,149,163,164,190,195,206,214,218,221,228,235,","62,74,154,206,","5,85,128,155,175,247,248,","15,47,48,72,124,156,160,162,163,186,213,221,226,235,247,","","","5,85,128,155,175,224,247,248,281,","8,47,72,75,91,149,157,163,164,206,214,228,235,252,278,325,","62,74,154,206,253,","","48,124,213,195,59,132,218,190,221,","",#TRUE#,#TRUE#,#FALSE#,8,"Very protective of its sprawling territorial area, this Pokemon will fiercely peck at any intruder.","This Pokemon is full of vitality. It constantly flies around its large territory in search of prey.","It has outstanding vision. However high it flies, it is able to distinguish the movements of its prey.","It immobilizes its prey using well developed claws, then carries the prey more than 60 miles to its nest.","It slowly flies in a circular pattern, all the while keeping a sharp lookout for prey. ","Pidgeotto claims a large area as its own territory. This Pokémon flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws.","Pidgeotto claims a large area as its own territory. This Pokémon flies around, patrolling its living space. If its territory is violated, it shows no mercy in thoroughly punishing the foe with its sharp claws.",2,1,16,0,18,1,0,0,0,0,0,0,300,11,0,76,4,0,"","","","","|74+154","","|74+154|74+253","","","","",""
18,12,220,"Pidgeot",#FALSE#,#FALSE#,1,10,51,0,0,0,83,80,75,91,70,70,70,1,"5,85,128,155,175,224,247,248,","8,38,42,47,59,72,75,91,95,132,149,163,164,190,195,206,214,218,221,228,235,","62,74,154,206,","5,85,128,155,175,247,248,","15,47,48,72,95,124,156,160,162,163,186,213,221,226,235,247,","","","5,85,128,155,175,224,247,248,281,","8,47,72,75,91,95,149,157,163,164,206,214,228,235,252,278,325,","62,74,154,206,253,","","48,124,213,195,59,132,218,190,221,","",#TRUE#,#TRUE#,#FALSE#,8,"When hunting, it skims the surface of water at high speed to pick off unwary prey such as Magikarp.","This Pokemon flies at Mach 2 speed, seeking prey. Its large talons are feared as wicked weapons.","Its well developed chest muscles make it strong enough to whip up a gusty windstorm with just a few flaps.","It spreads its beautiful wings wide to frighten its enemies. It can fly at Mach 2 speed.","Its outstanding vision allows it to spot splashing Magikarp, even while flying at 3300 feet. ","This Pokémon has a dazzling plumage of beautifully glossy feathers. Many TrainerS are captivated by the striking beauty of the feathers on its head, compelling them to choose Pidgeot as their Pokémon.","This Pokémon has a dazzling plumage of beautifully glossy feathers. Many TrainerS are captivated by the striking beauty of the feathers on its head, compelling them to choose Pidgeot as their Pokémon.",3,1,17,1,16,0,0,0,0,0,0,0,395,15,4,68,4,0,"","","","","|74+154","","|74+154|74+253","","","","",""
19,17,221,"Rattata",#FALSE#,#FALSE#,1,0,50,62,0,0,30,56,35,72,25,35,25,2,"73,96,154,155,215,224,225,","8,18,38,40,43,47,59,75,88,91,100,101,132,149,163,164,168,181,190,195,214,218,221,228,230,235,","17,34,69,78,165,178,","73,96,155,215,224,225,","15,18,19,24,43,47,48,124,156,163,185,213,221,226,230,232,235,244,","","","73,96,154,155,215,224,225,275,","8,18,39,43,47,75,91,98,101,149,157,163,164,168,181,214,228,230,232,235,278,325,328,341,","17,34,69,78,165,178,218,346,","","19,34,48,124,213,231,195,100,59,132,218,190,221,40,","",#TRUE#,#TRUE#,#FALSE#,8,"Bites anything when it attacks. Small and very quick, it is a common sight in many places.","Will chew on anything with its fangs. If you see one, it is certain that 40 more live in the area.","It eats anything. Wherever food is available, it will settle down and produce offspring continuously.","Living wherever there is food available, it ceaselessly scavenges for edibles the entire day.","This Pokemon's impressive vitality allows it to live anywhere. It also multiplies very quickly. ","Rattata is cautious in the extreme. Even while it is asleep, it constantly listens by moving its ears around. It is not picky about where it lives - it will make its nest anywhere.","Rattata is cautious in the extreme. Even while it is asleep, it constantly listens by moving its ears around. It is not picky about where it lives - it will make its nest anywhere.",1,0,20,1,0,0,0,0,0,0,0,0,35,3,0,85,5,0,"","","","","","","","","","","",""
20,18,222,"Raticate",#FALSE#,#FALSE#,1,0,50,62,0,0,55,81,60,97,50,70,50,2,"73,96,154,155,176,215,224,225,","8,18,38,39,40,43,47,59,75,88,91,95,100,101,132,149,163,164,166,168,181,190,195,208,214,218,221,228,230,235,","17,34,69,78,165,178,","73,96,155,215,224,225,","15,18,19,24,43,47,48,95,98,124,156,163,185,213,221,226,230,232,235,244,","","3","73,96,154,155,176,215,224,225,275,","8,18,39,43,47,75,91,95,98,101,149,157,163,164,166,168,181,208,214,228,230,232,235,278,325,328,341,","17,34,69,78,165,178,218,346,","","19,34,48,124,213,231,195,100,59,132,218,190,221,40,","",#TRUE#,#TRUE#,#FALSE#,8,"It uses its whiskers to maintain its balance. It apparently slows down if they are cut off.","Its hind feet are webbed. They act as flippers, so it can swim in rivers and hunt for prey.","Gnaws on anything with its tough fang. It can even topple concrete buildings by gnawing on them.","Its whiskers help it to maintain balance. Its fangs never stop growing, so it gnaws to pare them down.","The webs on its hind legs enable it to cross rivers. It searches wide areas for food. ","Raticate's sturdy fangs grow steadily. To keep them Ground down, it gnaws on Rocks and logs. It may even chew on the walls of houses.","Raticate's sturdy fangs grow steadily. To keep them Ground down, it gnaws on Rocks and logs. It may even chew on the walls of houses.",2,1,19,0,0,0,0,0,0,0,0,0,185,7,0,72,5,0,"","","","","","","","","","","",""
